p_height,p_x_speed,p_y_speed,p_z_speed,p_pitch,p_roll,p_yaw,p_temperature,p_flight_time,p_battery,p_mp_distance_x,p_mp_distance_y,p_mp_distance_z,frame.len,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,wlan.fc.type,wlan.fc.subtype,data.len,class
130,0,0,0,0,0,-173,62.5,82,57,5,-11,-993,294,44,1,0,0,1,0,0,85,2,8,215,evil_twin
130,0,0,0,0,0,-173,62.5,82,57,5,-11,-993,141,44,0,1,1,0,0,0,124,2,8,62,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,0,-12,-999,296,44,1,0,0,1,0,0,86,2,8,217,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,0,-12,-999,296,44,1,0,0,1,0,0,87,2,8,217,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,-4,-10,-992,296,44,1,0,0,1,0,0,88,2,8,217,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,-4,-10,-992,298,44,1,0,0,1,0,0,89,2,8,219,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,8,-13,-988,298,44,1,0,0,1,0,0,90,2,8,219,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,8,-13,-988,300,44,1,0,0,1,0,0,91,2,8,221,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,11,-3,-993,301,44,1,0,0,1,0,0,92,2,8,222,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,11,-3,-993,298,44,1,0,0,1,0,0,93,2,8,219,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,2,0,-1007,299,44,1,0,0,1,0,0,94,2,8,220,evil_twin
130,0,0,0,0,0,-173,62.5,83,57,2,0,-1007,298,44,1,0,0,1,0,0,95,2,8,219,evil_twin
130,0,0,0,-2,0,-173,62.5,83,57,13,-8,-1028,296,44,1,0,0,1,0,0,96,2,8,217,evil_twin
130,0,0,0,-2,0,-173,62.5,83,57,13,-8,-1028,299,44,1,0,0,1,0,0,97,2,8,220,evil_twin
130,0,0,0,-7,0,-173,63.5,83,57,9,4,-998,300,44,1,0,0,1,0,0,98,2,8,221,evil_twin
130,0,0,0,-7,0,-173,63.5,83,57,9,4,-998,298,44,1,0,0,1,0,0,100,2,8,219,evil_twin
130,0,0,0,-7,0,-173,63.5,83,57,9,4,-998,297,44,1,0,0,1,0,0,102,2,8,218,evil_twin
130,0,0,0,-7,0,-173,63.5,83,57,9,4,-998,299,44,1,0,0,1,0,0,103,2,8,220,evil_twin
130,2,0,0,-5,0,-173,63.5,83,57,-5,4,-995,125,44,1,0,0,1,0,0,105,2,8,46,evil_twin
130,2,0,0,-5,0,-173,63.5,83,57,-5,4,-995,294,44,1,0,0,1,0,0,106,2,8,215,evil_twin
130,3,0,0,-2,-1,-173,63.5,83,57,-25,-10,-997,141,44,0,1,1,0,0,0,125,2,8,62,evil_twin
130,3,0,0,-2,-1,-173,63.5,83,57,-25,-10,-997,296,44,1,0,0,1,0,0,107,2,8,217,evil_twin
130,3,0,0,-1,0,-173,63.5,83,57,-12,3,-1015,296,44,1,0,0,1,0,0,108,2,8,217,evil_twin
130,3,0,0,-1,0,-173,63.5,83,57,-12,3,-1015,298,44,1,0,0,1,0,0,109,2,8,219,evil_twin
130,3,0,0,0,0,-173,63.5,84,57,-7,2,-1016,297,44,1,0,0,1,0,0,110,2,8,218,evil_twin
130,3,0,0,0,0,-173,63.5,84,57,-7,2,-1016,295,44,1,0,0,1,0,0,111,2,8,216,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,-3,-10,-974,295,44,1,0,0,1,0,0,112,2,8,216,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,-3,-10,-974,295,44,1,0,0,1,0,0,113,2,8,216,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,-11,1,-1008,295,44,1,0,0,1,0,0,114,2,8,216,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,-11,1,-1008,296,44,1,0,0,1,0,0,115,2,8,217,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,2,-5,-995,296,44,1,0,0,1,0,0,116,2,8,217,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,2,-5,-995,296,44,1,0,0,1,0,0,117,2,8,217,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,4,0,-1003,296,44,1,0,0,1,0,0,118,2,8,217,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,4,0,-1003,298,44,1,0,0,1,0,0,119,2,8,219,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,-1,3,-995,295,44,1,0,0,1,0,0,120,2,8,216,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,-1,3,-995,297,44,1,0,0,1,0,0,121,2,8,218,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,0,0,-1006,297,44,1,0,0,1,0,0,122,2,8,218,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,0,0,-1006,297,44,1,0,0,1,0,0,123,2,8,218,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,0,0,-1006,299,44,1,0,0,1,0,0,124,2,8,220,evil_twin
130,2,0,0,0,0,-173,63.5,84,57,0,0,-1006,125,44,1,0,0,1,0,0,125,2,8,46,evil_twin
120,2,0,0,0,0,-173,63.5,84,57,-5,3,-994,296,44,1,0,0,1,0,0,126,2,8,217,evil_twin
120,2,0,0,0,0,-173,63.5,84,57,-5,3,-994,295,44,1,0,0,1,0,0,127,2,8,216,evil_twin
120,2,0,0,0,0,-173,63.5,84,57,-5,0,-1002,295,44,1,0,0,1,0,0,128,2,8,216,evil_twin
120,2,0,0,0,0,-173,63.5,84,57,-5,0,-1002,294,44,1,0,0,1,0,0,129,2,8,215,evil_twin
120,2,0,0,0,0,-173,63.5,84,57,-3,0,-1003,296,44,1,0,0,1,0,0,130,2,8,217,evil_twin
120,2,0,0,0,0,-173,63.5,84,57,-3,0,-1003,296,44,1,0,0,1,0,0,131,2,8,217,evil_twin
120,2,0,0,1,0,-173,63.5,85,57,7,12,-1028,296,44,1,0,0,1,0,0,132,2,8,217,evil_twin
120,2,0,0,1,0,-173,63.5,85,57,7,12,-1028,297,44,1,0,0,1,0,0,133,2,8,218,evil_twin
120,1,0,0,4,0,-173,63.5,85,57,-4,8,-995,295,44,1,0,0,1,0,0,134,2,8,216,evil_twin
120,1,0,0,4,0,-173,63.5,85,57,-4,8,-995,296,44,1,0,0,1,0,0,135,2,8,217,evil_twin
120,1,0,0,3,0,-173,63.5,85,56,1,-5,-988,295,44,1,0,0,1,0,0,136,2,8,216,evil_twin
120,1,0,0,3,0,-173,63.5,85,56,1,-5,-988,296,44,1,0,0,1,0,0,137,2,8,217,evil_twin
120,0,0,0,2,0,-173,63.5,85,56,4,0,-1015,296,44,1,0,0,1,0,0,138,2,8,217,evil_twin
120,0,0,0,2,0,-173,63.5,85,56,4,0,-1015,298,44,1,0,0,1,0,0,139,2,8,219,evil_twin
120,0,0,0,1,0,-173,63.5,85,56,7,1,-1008,296,44,1,0,0,1,0,0,141,2,8,217,evil_twin
120,0,0,0,1,0,-173,63.5,85,56,7,1,-1008,294,44,1,0,0,1,0,0,142,2,8,215,evil_twin
130,0,0,0,6,0,-173,63.5,85,56,14,3,-1000,296,44,1,0,0,1,0,0,145,2,8,217,evil_twin
130,0,0,0,6,0,-173,63.5,85,56,14,3,-1000,141,44,0,1,1,0,0,0,126,2,8,62,evil_twin
130,0,0,0,6,0,-173,63.5,85,56,14,3,-1000,296,44,1,0,0,1,0,0,147,2,8,217,evil_twin
130,0,0,0,6,0,-173,63.5,85,56,14,3,-1000,295,44,1,0,0,1,0,0,148,2,8,216,evil_twin
130,-1,0,0,8,0,-173,63.0,85,56,13,6,-1035,296,44,1,0,0,1,0,0,149,2,8,217,evil_twin
130,-1,0,0,8,0,-173,63.0,85,56,13,6,-1035,294,44,1,0,0,1,0,0,150,2,8,215,evil_twin
130,-2,0,0,6,0,-173,63.0,85,56,30,1,-1017,294,44,1,0,0,1,0,0,151,2,8,215,evil_twin
130,-2,0,0,6,0,-173,63.0,85,56,30,1,-1017,296,44,1,0,0,1,0,0,152,2,8,217,evil_twin
130,-3,0,0,3,0,-173,63.0,85,56,31,0,-999,296,44,1,0,0,1,0,0,153,2,8,217,evil_twin
130,-3,0,0,3,0,-173,63.0,85,56,31,0,-999,296,44,1,0,0,1,0,0,154,2,8,217,evil_twin
130,-3,0,0,1,0,-173,63.0,85,56,40,-9,-984,296,44,1,0,0,1,0,0,155,2,8,217,evil_twin
130,-3,0,0,1,0,-173,63.0,85,56,40,-9,-984,295,44,1,0,0,1,0,0,156,2,8,216,evil_twin
130,-3,0,0,0,0,-173,63.0,86,56,33,-8,-989,297,44,1,0,0,1,0,0,157,2,8,218,evil_twin
130,-3,0,0,0,0,-173,63.0,86,56,33,-8,-989,296,44,1,0,0,1,0,0,158,2,8,217,evil_twin
130,-3,0,0,0,0,-173,63.0,86,56,27,-6,-1001,295,44,1,0,0,1,0,0,159,2,8,216,evil_twin
130,-3,0,0,0,0,-173,63.0,86,56,27,-6,-1001,296,44,1,0,0,1,0,0,161,2,8,217,evil_twin
130,-2,0,0,0,0,-173,63.0,86,56,14,-2,-985,297,44,1,0,0,1,0,0,162,2,8,218,evil_twin
130,-2,0,0,0,0,-173,63.0,86,56,14,-2,-985,295,44,1,0,0,1,0,0,163,2,8,216,evil_twin
130,-2,0,0,0,0,-173,63.0,86,56,26,-18,-986,297,44,1,0,0,1,0,0,164,2,8,218,evil_twin
130,-2,0,0,0,0,-173,63.0,86,56,26,-18,-986,297,44,1,0,0,1,0,0,165,2,8,218,evil_twin
130,-2,0,0,0,0,-173,63.0,86,56,18,-6,-988,298,44,1,0,0,1,0,0,166,2,8,219,evil_twin
130,-2,0,0,0,0,-173,63.0,86,56,18,-6,-988,125,44,1,0,0,1,0,0,167,2,8,46,evil_twin
130,-2,0,0,0,0,-173,63.0,86,56,35,-15,-993,297,44,1,0,0,1,0,0,168,2,8,218,evil_twin
130,-2,0,0,0,0,-173,63.0,86,56,35,-15,-993,298,44,1,0,0,1,0,0,169,2,8,219,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,28,-19,-994,141,44,0,1,1,0,0,0,127,2,8,62,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,28,-19,-994,296,44,1,0,0,1,0,0,170,2,8,217,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,28,-19,-994,296,44,1,0,0,1,0,0,171,2,8,217,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,28,-19,-994,296,44,1,0,0,1,0,0,171,2,8,217,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,22,-13,-991,299,44,1,0,0,1,0,0,172,2,8,220,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,22,-13,-991,300,44,1,0,0,1,0,0,173,2,8,221,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,27,-7,-1008,301,44,1,0,0,1,0,0,174,2,8,222,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,27,-7,-1008,300,44,1,0,0,1,0,0,176,2,8,221,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,23,-11,-1004,301,44,1,0,0,1,0,0,177,2,8,222,evil_twin
130,-2,0,0,0,0,-173,63.5,86,56,23,-11,-1004,300,44,1,0,0,1,0,0,178,2,8,221,evil_twin
130,-2,0,0,0,0,-173,63.5,87,56,12,-9,-996,300,44,1,0,0,1,0,0,179,2,8,221,evil_twin
130,-2,0,0,0,0,-173,63.5,87,56,12,-9,-996,299,44,1,0,0,1,0,0,180,2,8,220,evil_twin
130,-2,0,0,-1,0,-173,63.5,87,56,23,-4,-992,300,44,1,0,0,1,0,0,181,2,8,221,evil_twin
130,-2,0,0,-1,0,-173,63.5,87,56,23,-4,-992,300,44,1,0,0,1,0,0,182,2,8,221,evil_twin
130,-1,0,0,-4,0,-173,63.5,87,56,16,0,-993,299,44,1,0,0,1,0,0,183,2,8,220,evil_twin
130,-1,0,0,-4,0,-173,63.5,87,56,16,0,-993,300,44,1,0,0,1,0,0,184,2,8,221,evil_twin
130,0,0,0,-2,0,-173,63.5,87,56,-1,-11,-989,299,44,1,0,0,1,0,0,185,2,8,220,evil_twin
130,0,0,0,-2,0,-173,63.5,87,56,-1,-11,-989,300,44,1,0,0,1,0,0,186,2,8,221,evil_twin
130,0,0,0,0,0,-173,63.5,87,56,5,-4,-996,298,44,1,0,0,1,0,0,188,2,8,219,evil_twin
130,0,0,0,0,0,-173,63.5,87,56,5,-4,-996,125,44,1,0,0,1,0,0,189,2,8,46,evil_twin
130,0,0,0,0,0,-173,63.5,87,56,-1,14,-1009,141,44,0,1,1,0,0,0,128,2,8,62,evil_twin
130,0,0,0,0,0,-173,63.5,87,56,-1,14,-1009,297,44,1,0,0,1,0,0,190,2,8,218,evil_twin
130,0,0,0,0,0,-173,63.5,87,56,-1,14,-1009,296,44,1,0,0,1,0,0,191,2,8,217,evil_twin
130,0,0,0,0,0,-173,63.5,87,56,-1,14,-1009,299,44,1,0,0,1,0,0,192,2,8,220,evil_twin
130,0,0,0,0,0,-178,63.0,87,56,8,1,-997,297,44,1,0,0,1,0,0,193,2,8,218,evil_twin
130,0,0,0,0,0,-178,63.0,87,56,8,1,-997,298,44,1,0,0,1,0,0,194,2,8,219,evil_twin
130,0,0,0,0,0,175,63.0,87,56,11,-1,-998,298,44,1,0,0,1,0,0,195,2,8,219,evil_twin
130,0,0,0,0,0,175,63.0,87,56,11,-1,-998,298,44,1,0,0,1,0,0,196,2,8,219,evil_twin
130,0,0,0,0,0,169,63.0,87,56,0,3,-969,298,44,1,0,0,1,0,0,197,2,8,219,evil_twin
130,0,0,0,0,0,169,63.0,87,56,0,3,-969,298,44,1,0,0,1,0,0,198,2,8,219,evil_twin
130,0,0,0,0,0,163,63.0,87,56,26,-6,-989,297,44,1,0,0,1,0,0,199,2,8,218,evil_twin
130,0,0,0,0,0,163,63.0,87,56,26,-6,-989,296,44,1,0,0,1,0,0,200,2,8,217,evil_twin
130,0,0,0,0,0,157,63.0,88,56,1,-6,-1005,296,44,1,0,0,1,0,0,201,2,8,217,evil_twin
130,0,0,0,0,0,157,63.0,88,56,1,-6,-1005,296,44,1,0,0,1,0,0,202,2,8,217,evil_twin
130,0,0,0,0,0,151,63.0,88,56,4,-5,-999,296,44,1,0,0,1,0,0,203,2,8,217,evil_twin
130,0,0,0,0,0,151,63.0,88,56,4,-5,-999,296,44,1,0,0,1,0,0,205,2,8,217,evil_twin
130,0,0,0,0,0,145,63.0,88,56,20,-7,-989,298,44,1,0,0,1,0,0,206,2,8,219,evil_twin
130,0,0,0,0,0,145,63.0,88,56,20,-7,-989,297,44,1,0,0,1,0,0,207,2,8,218,evil_twin
130,0,0,0,0,0,139,63.0,88,56,7,0,-1006,297,44,1,0,0,1,0,0,207,2,8,218,evil_twin
130,0,0,0,0,0,139,63.0,88,56,7,0,-1006,298,44,1,0,0,1,0,0,209,2,8,219,evil_twin
130,0,0,0,0,0,133,63.0,88,56,0,2,-993,125,44,1,0,0,1,0,0,210,2,8,46,evil_twin
130,0,0,0,0,0,133,63.0,88,56,0,2,-993,296,44,1,0,0,1,0,0,212,2,8,217,evil_twin
130,0,0,0,1,0,127,63.0,88,56,1,0,-989,296,44,1,0,0,1,0,0,213,2,8,217,evil_twin
130,0,0,0,1,0,127,63.0,88,56,1,0,-989,297,44,1,0,0,1,0,0,215,2,8,218,evil_twin
130,0,0,0,1,0,127,63.0,88,56,1,0,-989,298,44,1,0,0,1,0,0,216,2,8,219,evil_twin
130,0,0,0,1,0,127,63.0,88,56,1,0,-989,296,44,1,0,0,1,0,0,217,2,8,217,evil_twin
130,0,0,0,0,0,120,63.0,88,56,11,10,-1012,296,44,1,0,0,1,0,0,218,2,8,217,evil_twin
130,0,0,0,0,0,120,63.0,88,56,11,10,-1012,299,44,1,0,0,1,0,0,219,2,8,220,evil_twin
130,0,0,0,0,0,115,63.0,88,56,2,2,-1000,297,44,1,0,0,1,0,0,220,2,8,218,evil_twin
130,0,0,0,0,0,115,63.0,88,56,2,2,-1000,300,44,1,0,0,1,0,0,221,2,8,221,evil_twin
130,0,0,0,0,0,110,63.0,88,56,-2,4,-999,300,44,1,0,0,1,0,0,223,2,8,221,evil_twin
130,0,0,0,0,0,110,63.0,88,56,-2,4,-999,299,44,1,0,0,1,0,0,224,2,8,220,evil_twin
130,0,0,0,0,0,106,63.0,88,56,10,7,-994,298,44,1,0,0,1,0,0,225,2,8,219,evil_twin
130,0,0,0,0,0,106,63.0,88,56,10,7,-994,299,44,1,0,0,1,0,0,226,2,8,220,evil_twin
130,0,0,0,0,0,104,63.0,89,56,-5,-1,-1002,298,44,1,0,0,1,0,0,227,2,8,219,evil_twin
130,0,0,0,0,0,104,63.0,89,56,-5,-1,-1002,297,44,1,0,0,1,0,0,228,2,8,218,evil_twin
130,0,0,0,0,0,101,63.0,89,56,3,9,-996,300,44,1,0,0,1,0,0,229,2,8,221,evil_twin
130,0,0,0,0,0,101,63.0,89,56,3,9,-996,300,44,1,0,0,1,0,0,230,2,8,221,evil_twin
130,0,0,0,0,0,100,63.0,89,56,1,2,-993,298,44,1,0,0,1,0,0,231,2,8,219,evil_twin
130,0,0,0,0,0,100,63.0,89,56,1,2,-993,297,44,1,0,0,1,0,0,232,2,8,218,evil_twin
130,0,0,0,0,0,99,63.0,89,56,14,7,-992,299,44,1,0,0,1,0,0,233,2,8,220,evil_twin
130,0,0,0,0,0,99,63.0,89,56,14,7,-992,125,44,1,0,0,1,0,0,234,2,8,46,evil_twin
130,0,0,0,0,0,98,63.0,89,56,-11,2,-995,141,44,0,1,1,0,0,0,130,2,8,62,evil_twin
130,0,0,0,0,0,98,63.0,89,56,-11,2,-995,298,44,1,0,0,1,0,0,236,2,8,219,evil_twin
130,0,0,0,0,0,97,63.0,89,56,-4,10,-1010,298,44,1,0,0,1,0,0,237,2,8,219,evil_twin
130,0,0,0,0,0,97,63.0,89,56,-4,10,-1010,296,44,1,0,0,1,0,0,238,2,8,217,evil_twin
130,0,0,0,0,0,97,63.5,89,56,9,2,-1006,297,44,1,0,0,1,0,0,239,2,8,218,evil_twin
130,0,0,0,0,0,97,63.5,89,56,9,2,-1006,298,44,1,0,0,1,0,0,240,2,8,219,evil_twin
130,0,0,0,0,0,97,63.5,89,56,9,2,-1006,297,44,1,0,0,1,0,0,241,2,8,218,evil_twin
130,0,0,0,0,0,97,63.5,89,56,9,2,-1006,298,44,1,0,0,1,0,0,242,2,8,219,evil_twin
130,0,0,0,0,0,97,63.5,89,56,7,0,-1006,298,44,1,0,0,1,0,0,243,2,8,219,evil_twin
130,0,0,0,0,0,97,63.5,89,56,7,0,-1006,297,44,1,0,0,1,0,0,244,2,8,218,evil_twin
130,0,0,0,0,0,96,63.5,89,56,2,2,-1013,297,44,1,0,0,1,0,0,245,2,8,218,evil_twin
130,0,0,0,0,0,96,63.5,89,56,2,2,-1013,298,44,1,0,0,1,0,0,246,2,8,219,evil_twin
120,0,0,0,0,1,96,63.5,89,56,9,14,-1005,296,44,1,0,0,1,0,0,247,2,8,217,evil_twin
120,0,0,0,0,1,96,63.5,89,56,9,14,-1005,298,44,1,0,0,1,0,0,248,2,8,219,evil_twin
120,0,0,0,0,7,96,63.5,90,56,11,10,-1021,298,44,1,0,0,1,0,0,249,2,8,219,evil_twin
120,0,0,0,0,7,96,63.5,90,56,11,10,-1021,297,44,1,0,0,1,0,0,250,2,8,218,evil_twin
120,1,0,0,-1,6,95,63.5,90,56,0,0,-1009,297,44,1,0,0,1,0,0,251,2,8,218,evil_twin
120,1,0,0,-1,6,95,63.5,90,56,0,0,-1009,296,44,1,0,0,1,0,0,252,2,8,217,evil_twin
120,2,0,0,0,4,96,63.5,90,55,-5,-7,-1006,298,44,1,0,0,1,0,0,253,2,8,219,evil_twin
120,2,0,0,0,4,96,63.5,90,55,-5,-7,-1006,298,44,1,0,0,1,0,0,254,2,8,219,evil_twin
120,3,0,0,0,1,96,63.5,90,55,-12,-9,-1018,297,44,1,0,0,1,0,0,255,2,8,218,evil_twin
120,3,0,0,0,1,96,63.5,90,55,-12,-9,-1018,298,44,1,0,0,1,0,0,256,2,8,219,evil_twin
120,3,0,0,0,0,96,63.5,90,55,5,-14,-1014,299,44,1,0,0,1,0,0,257,2,8,220,evil_twin
120,3,0,0,0,0,96,63.5,90,55,5,-14,-1014,299,44,1,0,0,1,0,0,257,2,8,220,evil_twin
120,3,0,0,0,-1,96,63.5,90,55,0,-8,-999,125,44,1,0,0,1,0,0,258,2,8,46,evil_twin
120,3,0,0,0,-1,96,63.5,90,55,0,-8,-999,298,44,1,0,0,1,0,0,259,2,8,219,evil_twin
120,3,0,0,0,-1,96,63.5,90,55,0,-8,-999,298,44,1,0,0,1,0,0,259,2,8,219,evil_twin
120,3,0,0,0,-1,96,63.5,90,55,0,-8,-999,297,44,1,0,0,1,0,0,260,2,8,218,evil_twin
120,2,0,0,0,0,96,63.0,90,55,-5,-10,-1001,297,44,1,0,0,1,0,0,260,2,8,218,evil_twin
120,2,0,0,0,0,96,63.0,90,55,-5,-10,-1001,296,44,1,0,0,1,0,0,261,2,8,217,evil_twin
120,2,0,0,0,0,96,63.0,90,55,-11,-16,-1003,141,44,0,1,1,0,0,0,131,2,8,62,evil_twin
120,2,0,0,0,0,96,63.0,90,55,-11,-16,-1003,297,44,1,0,0,1,0,0,262,2,8,218,evil_twin
120,2,0,0,0,0,96,63.0,90,55,6,-11,-999,296,44,1,0,0,1,0,0,263,2,8,217,evil_twin
120,2,0,0,0,0,96,63.0,90,55,6,-11,-999,296,44,1,0,0,1,0,0,264,2,8,217,evil_twin
120,2,0,0,0,0,96,63.0,90,55,9,-17,-992,297,44,1,0,0,1,0,0,265,2,8,218,evil_twin
120,2,0,0,0,0,96,63.0,90,55,9,-17,-992,296,44,1,0,0,1,0,0,266,2,8,217,evil_twin
120,2,0,0,0,0,96,63.0,91,55,-4,-7,-975,296,44,1,0,0,1,0,0,267,2,8,217,evil_twin
120,2,0,0,0,0,96,63.0,91,55,-4,-7,-975,298,44,1,0,0,1,0,0,268,2,8,219,evil_twin
120,2,0,0,0,0,96,63.0,91,55,-3,-5,-1011,297,44,1,0,0,1,0,0,269,2,8,218,evil_twin
120,2,0,0,0,0,96,63.0,91,55,-3,-5,-1011,297,44,1,0,0,1,0,0,270,2,8,218,evil_twin
120,2,0,0,0,0,96,63.0,91,55,0,-8,-1010,298,44,1,0,0,1,0,0,271,2,8,219,evil_twin
120,2,0,0,0,0,96,63.0,91,55,0,-8,-1010,298,44,1,0,0,1,0,0,272,2,8,219,evil_twin
120,2,0,0,0,0,96,63.0,91,55,0,-6,-1000,299,44,1,0,0,1,0,0,273,2,8,220,evil_twin
120,2,0,0,0,0,96,63.0,91,55,0,-6,-1000,298,44,1,0,0,1,0,0,274,2,8,219,evil_twin
120,2,0,0,0,-1,96,63.0,91,55,-5,-8,-995,297,44,1,0,0,1,0,0,275,2,8,218,evil_twin
120,2,0,0,0,-1,96,63.0,91,55,-5,-8,-995,297,44,1,0,0,1,0,0,276,2,8,218,evil_twin
120,1,0,0,2,-1,96,63.0,91,55,-2,3,-995,297,44,1,0,0,1,0,0,277,2,8,218,evil_twin
120,1,0,0,2,-1,96,63.0,91,55,-2,3,-995,297,44,1,0,0,1,0,0,278,2,8,218,evil_twin
120,1,0,0,2,-1,96,63.0,91,55,-2,3,-995,296,44,1,0,0,1,0,0,279,2,8,217,evil_twin
120,1,0,0,2,-1,96,63.0,91,55,-2,3,-995,298,44,1,0,0,1,0,0,280,2,8,219,evil_twin
120,1,0,0,4,-3,96,63.5,91,55,-13,-10,-1062,298,44,1,0,0,1,0,0,281,2,8,219,evil_twin
120,1,0,0,4,-3,96,63.5,91,55,-13,-10,-1062,298,44,1,0,0,1,0,0,281,2,8,219,evil_twin
120,0,1,0,0,-2,96,63.5,91,55,14,-3,-970,296,44,1,0,0,1,0,0,282,2,8,217,evil_twin
120,0,1,0,0,-2,96,63.5,91,55,14,-3,-970,125,44,1,0,0,1,0,0,283,2,8,46,evil_twin
120,0,0,0,-2,-1,96,63.5,91,55,13,0,-1016,297,44,1,0,0,1,0,0,284,2,8,218,evil_twin
120,0,0,0,-2,-1,96,63.5,91,55,13,0,-1016,297,44,1,0,0,1,0,0,284,2,8,218,evil_twin
120,0,0,0,0,0,96,63.5,91,55,-1,2,-1002,297,44,1,0,0,1,0,0,284,2,8,218,evil_twin
120,0,0,0,0,0,96,63.5,91,55,-1,2,-1002,297,44,1,0,0,1,0,0,284,2,8,218,evil_twin
120,0,0,0,0,0,96,63.5,92,55,22,2,-990,299,44,1,0,0,1,0,0,285,2,8,220,evil_twin
120,0,0,0,0,0,96,63.5,92,55,22,2,-990,299,44,1,0,0,1,0,0,285,2,8,220,evil_twin
120,0,0,0,0,0,96,63.5,92,55,21,-4,-1008,299,44,1,0,0,1,0,0,285,2,8,220,evil_twin
