p_height,p_x_speed,p_y_speed,p_z_speed,p_pitch,p_roll,p_yaw,p_temperature,p_flight_time,p_battery,p_mp_distance_x,p_mp_distance_y,p_mp_distance_z,frame.len,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,wlan.fc.type,wlan.fc.subtype,data.len,class
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,0,1,0,1,0,0,1350,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,1,0,1,0,0,0,1351,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,0,1,0,1,0,0,1352,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,1,0,1,0,0,0,1353,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,0,1,0,1,0,0,1354,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,1,0,1,0,0,0,1355,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,0,1,0,1,0,0,1356,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,1,0,1,0,0,0,1357,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,0,1,0,1,0,0,1358,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,1,0,1,0,0,0,1359,0,12,0,Replay
60,1,-1,0,-1,-1,0,67.0,29,77,-33,2,81,26,314,0,1,0,1,0,0,1360,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,1,0,1,0,0,0,1361,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,0,1,0,1,0,0,1362,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,1,0,1,0,0,0,1363,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,0,1,0,1,0,0,1364,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,1,0,1,0,0,0,1365,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,0,1,0,1,0,0,1366,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,1,0,1,0,0,0,1367,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,0,1,0,1,0,0,1368,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,1,0,1,0,0,0,1369,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,0,1,0,1,0,0,1370,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,1,0,1,0,0,0,1371,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,0,1,0,1,0,0,1372,0,12,0,Replay
60,0,0,0,0,0,0,67.0,29,77,-28,4,80,26,314,1,0,1,0,0,0,1373,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,0,1,0,1,0,0,1374,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,1,0,1,0,0,0,1375,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,0,1,0,1,0,0,1376,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,1,0,1,0,0,0,1377,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,0,1,0,1,0,0,1378,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,1,0,1,0,0,0,1379,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,0,1,0,1,0,0,1380,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,1,0,1,0,0,0,1381,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,0,1,0,1,0,0,1382,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,1,0,1,0,0,0,1383,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,0,1,0,1,0,0,1384,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,1,0,1,0,0,0,1385,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,30,77,-24,1,81,26,314,0,1,0,1,0,0,1386,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,1,0,1,0,0,0,1387,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,0,1,0,1,0,0,1388,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,1,0,1,0,0,0,1389,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,0,1,0,1,0,0,1390,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,1,0,1,0,0,0,1391,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,1,0,1,0,0,0,1393,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,0,1,0,1,0,0,1394,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,1,0,1,0,0,0,1395,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,0,1,0,1,0,0,1396,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,1,0,1,0,0,0,1397,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,0,1,0,1,0,0,1398,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,1,0,1,0,0,0,1399,0,12,0,Replay
60,1,0,0,-1,0,0,67.0,30,77,-12,-1,83,26,314,0,1,0,1,0,0,1400,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,1,0,1,0,0,0,1401,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,0,1,0,1,0,0,1402,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,1,0,1,0,0,0,1403,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,0,1,0,1,0,0,1404,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,1,0,1,0,0,0,1405,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,0,1,0,1,0,0,1406,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,1,0,1,0,0,0,1407,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,0,1,0,1,0,0,1420,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,0,1,0,1,0,0,1536,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,1,0,1,0,0,0,1537,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,0,1,0,1,0,0,1538,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,1,0,1,0,0,0,1539,0,12,0,Replay
60,1,0,0,0,0,0,67.0,31,77,-6,-3,82,26,314,0,1,0,1,0,0,1540,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,1,0,1,0,0,0,1541,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,0,1,0,1,0,0,1542,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,1,0,1,0,0,0,1543,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,0,1,0,1,0,0,1544,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,1,0,1,0,0,0,1545,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,0,1,0,1,0,0,1546,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,1,0,1,0,0,0,1547,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,1,0,1,0,0,0,1549,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,0,1,0,1,0,0,1550,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,1,0,1,0,0,0,1551,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,0,1,0,1,0,0,1552,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,1,0,1,0,0,0,1553,0,12,0,Replay
60,0,0,0,0,0,0,67.0,31,77,-2,-7,81,26,314,0,1,0,1,0,0,1554,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,1,0,1,0,0,0,1555,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,0,1,0,1,0,0,1556,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,0,1,0,1,0,0,1558,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,1,0,1,0,0,0,1559,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,0,1,0,1,0,0,1560,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,1,0,1,0,0,0,1561,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,0,1,0,1,0,0,1562,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,1,0,1,0,0,0,1563,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,0,1,0,1,0,0,1564,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,1,0,1,0,0,0,1565,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,0,1,0,1,0,0,1566,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,1,0,1,0,0,0,1567,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-3,-8,81,26,314,0,1,0,1,0,0,1568,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,26,314,1,0,1,0,0,0,1569,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,26,314,0,1,0,1,0,0,1570,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,26,314,1,0,1,0,0,0,1571,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,26,314,0,1,0,1,0,0,1572,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,26,314,1,0,1,0,0,0,1573,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,26,314,0,1,0,1,0,0,1574,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,26,314,1,0,1,0,0,0,1575,0,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,86,44,1,0,1,0,0,0,51,2,8,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,64,44,0,1,0,1,0,0,616,2,8,2,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,26,60,1,0,1,0,0,0,0,2,12,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,86,44,1,0,1,0,0,0,52,2,8,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,86,44,1,0,1,0,0,0,53,2,8,0,Replay
60,0,0,0,-1,0,0,67.0,32,77,-4,-12,81,86,44,1,0,1,0,0,0,54,2,8,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,86,44,1,0,1,0,0,0,54,2,8,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,86,44,1,0,1,0,0,0,54,2,8,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,86,44,1,0,1,0,0,0,54,2,8,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,86,48,1,0,1,0,0,0,54,2,8,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,229,44,0,1,0,1,0,0,617,2,8,167,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,26,60,1,0,1,0,0,0,0,2,12,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,86,44,1,0,1,0,0,0,55,2,8,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,229,44,0,1,0,1,0,0,618,2,8,167,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,86,44,1,0,1,0,0,0,57,2,8,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,86,44,1,0,1,0,0,0,59,2,8,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,26,60,1,0,1,0,0,0,0,2,12,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,86,44,1,0,1,0,0,0,60,2,8,0,Replay
60,4,0,0,-4,0,0,67.0,33,77,-1,-17,82,228,44,0,1,0,1,0,0,619,2,8,166,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,86,44,1,0,1,0,0,0,61,2,8,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,86,44,1,0,1,0,0,0,62,2,8,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,26,60,1,0,1,0,0,0,0,2,12,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,86,44,1,0,1,0,0,0,63,2,8,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,229,44,0,1,0,1,0,0,620,2,8,167,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,86,44,1,0,1,0,0,0,64,2,8,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,86,44,1,0,1,0,0,0,65,2,8,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,86,44,1,0,1,0,0,0,66,2,8,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,26,60,1,0,1,0,0,0,0,2,12,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,227,44,0,1,0,1,0,0,621,2,8,165,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,26,314,0,1,0,1,0,0,2176,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,26,314,1,0,1,0,0,0,2177,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,33,77,14,-20,83,26,314,0,1,0,1,0,0,2178,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,1,0,1,0,0,0,2179,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,1,0,1,0,0,0,2181,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,0,1,0,1,0,0,2182,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,1,0,1,0,0,0,2183,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,0,1,0,1,0,0,2184,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,1,0,1,0,0,0,2185,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,0,1,0,1,0,0,2186,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,1,0,1,0,0,0,2187,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,0,1,0,1,0,0,2188,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,1,0,1,0,0,0,2189,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,0,1,0,1,0,0,2190,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,1,0,1,0,0,0,2191,0,12,0,Replay
70,2,0,0,-1,0,0,67.0,34,77,26,-25,83,26,314,0,1,0,1,0,0,2192,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,1,0,1,0,0,0,2193,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,0,1,0,1,0,0,2194,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,1,0,1,0,0,0,2195,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,0,1,0,1,0,0,2196,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,1,0,1,0,0,0,2197,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,0,1,0,1,0,0,2198,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,1,0,1,0,0,0,2199,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,0,1,0,1,0,0,2200,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,1,0,1,0,0,0,2201,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,0,1,0,1,0,0,2202,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,1,0,1,0,0,0,2203,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,0,1,0,1,0,0,2204,0,12,0,Replay
60,2,0,0,-2,-1,0,67.0,34,77,30,-28,83,26,314,1,0,1,0,0,0,2205,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,0,1,0,1,0,0,2206,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,1,0,1,0,0,0,2207,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,0,1,0,1,0,0,2208,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,1,0,1,0,0,0,2209,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,0,1,0,1,0,0,2210,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,1,0,1,0,0,0,2211,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,0,1,0,1,0,0,2212,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,1,0,1,0,0,0,2213,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,0,1,0,1,0,0,2214,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,1,0,1,0,0,0,2215,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,0,1,0,1,0,0,2216,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,1,0,1,0,0,0,2217,0,12,0,Replay
60,2,0,0,-2,0,0,67.0,35,77,-8,-46,88,26,314,0,1,0,1,0,0,2218,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,1,0,1,0,0,0,2219,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,0,1,0,1,0,0,2220,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,1,0,1,0,0,0,2221,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,0,1,0,1,0,0,2222,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,1,0,1,0,0,0,2223,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,0,1,0,1,0,0,2224,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,1,0,1,0,0,0,2225,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,0,1,0,1,0,0,2226,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,1,0,1,0,0,0,2227,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,0,1,0,1,0,0,2228,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,1,0,1,0,0,0,2229,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,0,1,0,1,0,0,2230,0,12,0,Replay
70,2,0,0,-1,-1,0,66.0,35,77,-46,-1,82,26,314,1,0,1,0,0,0,2231,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,0,1,0,1,0,0,2232,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,1,0,1,0,0,0,2233,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,0,1,0,1,0,0,2234,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,1,0,1,0,0,0,2235,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,0,1,0,1,0,0,2236,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,1,0,1,0,0,0,2237,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,0,1,0,1,0,0,2238,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,1,0,1,0,0,0,2239,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,0,1,0,1,0,0,2240,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,1,0,1,0,0,0,2241,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,0,1,0,1,0,0,2242,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,1,0,1,0,0,0,2243,0,12,0,Replay
70,1,0,0,3,0,0,66.0,36,77,-34,0,85,26,314,0,1,0,1,0,0,2244,0,12,0,Replay
60,1,0,0,-7,-1,0,67.0,36,77,-28,-5,85,26,314,1,0,1,0,0,0,2245,0,12,0,Replay
60,1,0,0,-7,-1,0,67.0,36,77,-28,-5,85,26,314,0,1,0,1,0,0,2246,0,12,0,Replay
60,1,0,0,-7,-1,0,67.0,36,77,-28,-5,85,26,314,1,0,1,0,0,0,2247,0,12,0,Replay
60,1,0,0,-7,-1,0,67.0,36,77,-28,-5,85,26,314,0,1,0,1,0,0,2248,0,12,0,Replay
60,1,0,0,-7,-1,0,67.0,36,77,-28,-5,85,26,314,1,0,1,0,0,0,2249,0,12,0,Replay
60,1,0,0,-7,-1,0,67.0,36,77,-28,-5,85,26,314,0,1,0,1,0,0,2250,0,12,0,Replay
60,1,0,0,-7,-1,0,67.0,36,77,-28,-5,85,26,314,1,0,1,0,0,0,2251,0,12,0,Replay
60,1,0,0,-7,-1,0,67.0,36,77,-28,-5,85,26,314,0,1,0,1,0,0,2252,0,12,0,Replay
