p_height,p_x_speed,p_y_speed,p_z_speed,p_pitch,p_roll,p_yaw,p_temperature,p_flight_time,p_battery,p_mp_distance_x,p_mp_distance_y,p_mp_distance_z,frame.len,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,wlan.fc.type,wlan.fc.subtype,data.len,class
70,4,0,0,-1,0,0,67.0,41,67,3,-8,81,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,4,0,0,-1,0,0,67.0,41,67,3,-8,81,231,44,0,1,0,1,0,0,225,2,8,169,Replay
70,4,0,0,-1,0,0,67.0,41,67,3,-8,81,231,44,0,1,0,1,0,0,225,2,8,169,Replay
70,4,0,0,-1,0,0,67.0,41,67,3,-8,81,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,4,0,0,-1,0,0,67.0,41,67,3,-8,81,26,60,1,0,1,0,0,0,0,2,12,0,Replay
70,4,0,0,-1,0,0,67.0,41,67,3,-8,81,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,4,0,0,-1,0,0,67.0,41,67,3,-8,81,231,44,0,1,0,1,0,0,226,2,8,169,Replay
70,4,0,0,-1,0,0,67.0,41,67,3,-8,81,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,2,0,0,-1,-1,0,67.0,42,67,24,-19,79,26,60,1,0,1,0,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,75,44,0,1,0,1,0,0,266,2,8,13,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,235,44,0,1,0,1,0,0,267,2,8,173,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,26,60,1,0,1,0,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,231,44,0,1,0,1,0,0,268,2,8,169,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,231,44,0,1,0,1,0,0,268,2,8,169,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,231,44,0,1,0,1,0,0,268,2,8,169,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,26,60,1,0,1,0,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,67,32,-24,81,86,44,1,0,1,0,0,0,160,2,8,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,228,44,0,1,0,1,0,0,311,2,8,166,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,98,320,4,1,4,1,0,0,456,0,5,0,Replay
80,2,0,0,-1,-1,0,66.0,43,66,-27,-14,85,98,320,4,1,4,1,0,0,456,0,5,0,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,26,60,1,0,1,0,0,0,0,2,12,0,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,229,44,0,1,0,1,0,0,312,2,8,167,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,98,320,4,1,4,1,0,0,458,0,5,0,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,98,320,4,1,4,1,0,0,458,0,5,0,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,26,60,1,0,1,0,0,0,0,2,12,0,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,228,44,0,1,0,1,0,0,313,2,8,166,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,228,44,0,1,0,1,0,0,313,2,8,166,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,1,-1,0,-1,-1,0,67.0,44,66,-16,-15,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,228,44,0,1,0,1,0,0,354,2,8,166,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,-1,0,3,3,0,67.0,44,66,-3,-9,85,26,60,1,0,1,0,0,0,0,2,12,0,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,230,44,0,1,0,1,0,0,355,2,8,168,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,230,44,0,1,0,1,0,0,355,2,8,168,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,26,60,1,0,1,0,0,0,0,2,12,0,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,64,44,0,1,0,1,0,0,356,2,8,2,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,230,44,0,1,0,1,0,0,357,2,8,168,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,26,162,1,2,1,2,0,0,0,2,12,0,Replay
80,0,0,0,0,0,0,67.0,45,66,-3,-9,84,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,229,44,0,1,0,1,0,0,400,2,8,167,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,60,1,0,1,0,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,26,162,1,2,1,2,0,0,0,2,12,0,Replay
70,0,-1,0,-2,0,0,67.0,45,66,3,-3,82,231,44,0,1,0,1,0,0,401,2,8,169,Replay
70,0,-1,0,0,-1,0,67.0,46,66,-4,-10,81,26,60,1,0,1,0,0,0,0,2,12,0,Replay
